GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
BCN-WS,com.resoluttech.bcn.signUpIn.queries,SetPasswordValidatedTokenInfoForShadowLoginTablePostgres,13,43,1,1,1,10,1,2,0,2
BCN-WS,com.resoluttech.bcn.signUpIn.queries,CheckPhoneNumberPresentInBCNUserTable.Input,0,12,0,0,0,2,0,2,0,2
BCN-WS,com.resoluttech.bcn.signUpIn.queries,SetPasswordValidatedTokenInfoForShadowLoginTable,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,CheckPhoneNumberAndPasswordPresentInShadowLoginTable.Input,0,12,0,0,0,2,0,2,0,2
BCN-WS,com.resoluttech.bcn.signUpIn.queries,FindPhoneNumberValidatedTokenInfoFromShadowLoginTable,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,SetPhoneNumberValidatedTokenInfoForShadowLoginTablePostgres,13,37,1,1,1,9,1,2,0,2
BCN-WS,com.resoluttech.bcn.signUpIn.queries,FindShadowLoginByOtpId,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,CheckPhoneNumberAndPasswordPresentInShadowLoginTable,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,FindPhoneNumberValidatedTokenInfoFromShadowLoginTablePostgres.implementation.new RecordMapper() {...},0,54,0,0,0,7,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,InsertValuesToShadowLoginTable.Input,0,49,0,0,0,5,0,6,0,6
BCN-WS,com.resoluttech.bcn.signUpIn.queries,CheckPhoneNumberAndPasswordPresentInShadowLoginTable.Result,3,15,0,0,1,2,1,2,1,2
BCN-WS,com.resoluttech.bcn.signUpIn.queries,CheckPhoneNumberPresentInBCNUserTablePostgres.implementation.new RecordMapper() {...},0,13,0,0,0,2,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.signUpIn.queries,FindPhoneNumberValidatedTokenInfoFromShadowLoginTable.Input,0,12,0,0,0,2,0,2,0,2
BCN-WS,com.resoluttech.bcn.signUpIn.queries,FindShadowLoginByOtpIdPostgres,0,48,0,2,0,8,0,3,0,2
BCN-WS,com.resoluttech.bcn.signUpIn.queries,FindShadowLoginByOtpId.Result,3,33,0,0,1,4,1,4,1,4
BCN-WS,com.resoluttech.bcn.signUpIn.queries,CheckPhoneNumberPresentInBCNUserTable,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,24,0,0,0,3,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt,0,11,0,0,0,1,0,2,0,2
BCN-WS,com.resoluttech.bcn.signUpIn.queries,FindPhoneNumberValidatedTokenInfoFromShadowLoginTable.Result,56,48,10,0,6,7,7,7,2,7
BCN-WS,com.resoluttech.bcn.signUpIn.queries,InsertValuesToShadowLoginTablePostgres,13,46,1,3,1,9,1,3,0,2
BCN-WS,com.resoluttech.bcn.signUpIn.queries,CheckPhoneNumberAndPasswordPresentInShadowLoginTablePostgres.implementation.new RecordMapper() {...},0,19,0,0,0,3,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.new Function1() {...},0,149,0,0,0,30,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.signUpIn.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.signUpIn.queries,CheckPhoneNumberPresentInBCNUserTablePostgres,0,46,0,2,0,7,0,3,0,2
BCN-WS,com.resoluttech.bcn.signUpIn.queries,FindShadowLoginByOtpId.Input,0,12,0,0,0,2,0,2,0,2
BCN-WS,com.resoluttech.bcn.signUpIn.queries,FindShadowLoginByOtpIdPostgres.implementation.new RecordMapper() {...},0,32,0,0,0,5,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,CheckPhoneNumberPresentInBCNUserTable.Result,3,9,0,0,1,1,1,1,1,1
BCN-WS,com.resoluttech.bcn.signUpIn.queries,CheckPhoneNumberAndPasswordPresentInShadowLoginTablePostgres,0,49,0,2,0,7,0,3,0,2
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken.queries,FindPasswordFromExternalIncomingTransferCounterpartyTableByClientIdPostgres.implementation.new RecordMapper() {...},0,19,0,0,0,3,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken.queries,InsertValuesToExternalIncomingTransferSessionTokenTable,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken.queries,InsertValuesToExternalIncomingTransferSessionTokenTable.Input,0,39,0,0,0,5,0,5,0,5
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken.queries,FindPasswordFromExternalIncomingTransferCounterpartyTableByClientId.Input,0,12,0,0,0,2,0,2,0,2
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken.queries,FindPasswordFromExternalIncomingTransferCounterpartyTableByClientId.Result,56,21,10,0,6,3,7,3,2,3
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken.queries,InsertValuesToExternalIncomingTransferSessionTokenTablePostgres,13,40,1,1,1,9,1,2,0,2
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken.queries,FindPasswordFromExternalIncomingTransferCounterpartyTableByClientIdPostgres,0,42,0,2,0,7,0,3,0,2
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken.queries,FindPasswordFromExternalIncomingTransferCounterpartyTableByClientId,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.email,ApplicationKt,30,46,1,1,4,8,4,2,3,2
BCN-WS,com.resoluttech.bcn.email,ApplicationKt.appModule.1.new Function2() {...},0,8,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.email,ApplicationKt.appModule.1.new Function2() {...},0,13,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.email,ApplicationKt.appModule.1.1.new Function1() {...},0,4,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.email,ApplicationKt.appModule.new Function1() {...},0,14,0,0,0,3,0,1,0,1
BCN-WS,com.resoluttech.bcn.email,RoutesModuleKt,0,11,0,0,0,1,0,2,0,2
BCN-WS,com.resoluttech.bcn.email,SendEmailRPCServerImpl,0,11,0,0,0,4,0,2,0,2
BCN-WS,com.resoluttech.bcn.email,RoutesModuleKt.routesModule.new Function1() {...},0,9,0,0,0,2,0,1,0,1
BCN-WS,com.resoluttech.bcn.email,ApplicationKt.module.new Function1() {...},0,8,0,0,0,2,0,1,0,1
BCN-WS,com.resoluttech.bcn.email,RoutesModuleKt.routesModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.email,ApplicationKt.s2sValidation.new Function1() {...},0,9,0,0,0,2,0,1,0,1
BCN-WS,com.resoluttech.bcn.email,ApplicationKt.s2sValidation.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.queries,FindBCNUserByBCNAccountIdPostgres.implementation.new RecordMapper() {...},0,64,0,0,0,10,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.queries,FindBCNUserAndBCNAccountByBCNAccountId.Result,0,27,0,0,0,4,0,4,0,4
BCN-WS,com.resoluttech.bcn.transactions.queries,FindBCNUserAndBCNAccountByBCNAccountId,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.queries,FindTransactionsByAccountId.Input,0,12,0,0,0,2,0,2,0,2
BCN-WS,com.resoluttech.bcn.transactions.queries,FindTransactionsByAccountId.Result,15,234,0,0,5,35,5,35,5,35
BCN-WS,com.resoluttech.bcn.transactions.queries,FindLocalizedImageByIdPostgres,0,39,0,0,0,9,0,2,0,2
BCN-WS,com.resoluttech.bcn.transactions.queries,FindBCNUserByBCNAccountIdPostgres,0,77,0,0,0,16,0,2,0,2
BCN-WS,com.resoluttech.bcn.transactions.queries,DatabaseModuleKt,0,11,0,0,0,1,0,2,0,2
BCN-WS,com.resoluttech.bcn.transactions.queries,FindTransactionsByAccountIdPostgres,4,545,2,2,0,70,2,2,0,2
BCN-WS,com.resoluttech.bcn.transactions.queries,FindLocalizedImageById.Input,0,12,0,0,0,2,0,2,0,2
BCN-WS,com.resoluttech.bcn.transactions.queries,FindBCNUserAndBCNAccountByBCNAccountId.Input,0,12,0,0,0,2,0,2,0,2
BCN-WS,com.resoluttech.bcn.transactions.queries,FindLocalizedImageById,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.queries,FindLocalizedImageById.Result,0,21,0,0,0,4,0,4,0,4
BCN-WS,com.resoluttech.bcn.transactions.queries,FindBCNUserByBCNAccountId,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.queries,FindTransactionsByAccountIdPostgres.implementation.new RecordMapper() {...},0,382,0,0,0,40,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.queries,FindTransactionsByAccountId,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.queries,FindLocalizedImageByIdPostgres.implementation.new RecordMapper() {...},0,29,0,0,0,4,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.queries,FindBCNUserAndBCNAccountByBCNAccountIdPostgres,0,55,0,2,0,10,0,3,0,2
BCN-WS,com.resoluttech.bcn.transactions.queries,FindBCNUserByBCNAccountId.Result,0,66,0,0,0,10,0,10,0,10
BCN-WS,com.resoluttech.bcn.transactions.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,24,0,0,0,3,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.queries,DatabaseModuleKt.databaseModule.new Function1() {...},0,49,0,0,0,10,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.queries,FindBCNUserAndBCNAccountByBCNAccountIdPostgres.implementation.new RecordMapper() {...},0,26,0,0,0,4,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transactions.queries,FindBCNUserByBCNAccountId.Input,0,12,0,0,0,2,0,2,0,2
BCN-WS,com.resoluttech.bcn.transactions.util,LocalizationUtilKt,14,13,1,1,2,2,1,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.util,LocalizationUtil..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.util,ImageUtils..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.util,LocalizationUtil,0,52,0,0,0,8,0,3,0,3
BCN-WS,com.resoluttech.bcn.transactions.util,ImageUtils,16,259,1,9,1,47,1,10,0,6
BCN-WS,com.resoluttech.bcn.transactions.util,ImageUtils.baseUrl.new Function0() {...},0,6,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,CreateLoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,CreateLoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,CreateLoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,CreateLoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,CreateLoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,CreateLoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,CreateLoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,CreateLoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,LoadMoneyFromMPGSRPCServerImpl.mpgsPassword.new Function0() {...},6,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,LoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,LoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,ConfirmLoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,ConfirmLoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,ConfirmLoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,ConfirmLoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,ConfirmLoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,ConfirmLoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,ConfirmLoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,ConfirmLoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,ConfirmLoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,LoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,LoadMoneyFromMPGSRPCServerImpl.getResponse.loadMoneyRecord.new Function1() {...},33,0,0,0,7,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,CreateLoadMoneyFromMPGSRPCServerImpl,280,0,14,0,40,0,11,0,4,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,CreateLoadMoneyFromMPGSRPCServerImpl.getResponse.new Function1() {...},143,0,2,0,29,0,2,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,LoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,LoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,LoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,LoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,LoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,LoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,LoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,LoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,LoadMoneyFromMPGSRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,LoadMoneyUtilsKt,30,0,3,0,5,0,3,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,LoadMoneyFromMPGSRPCServerImpl.getCreateMPGSCheckoutSessionResponse.new Function1() {...},21,0,0,0,5,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,ConfirmLoadMoneyFromMPGSRPCServerImpl,703,0,22,0,215,0,22,0,10,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,LoadMoneyFromMPGSRPCServerImpl.getResponse.new Function1() {...},14,0,0,0,6,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,LoadMoneyFromMPGSRPCServerImpl.getCreateMPGSCheckoutSessionResponse.2.new Function1() {...},22,0,0,0,3,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney,ConfirmLoadMoneyFromMPGSRPCServerImpl.getResponse.new Function1() {...},62,0,2,0,11,0,2,0,1,0
